CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
16037,39,428,269,855.0,21.9,37,2.32,3,0,0.0
16889,135,925,194,1578.7,11.7,112,1.05,3,0,0.0
16930,53,339,26,378.9,7.1,47,0.81,3,0,0.0
16041,6,1584,30,3166.4,527.7,6,22.0,3,0,0.0
15675,21,527,81,323.7,15.4,20,9.9,3,0,0.0
17817,33,67,4,387.7,11.7,32,8.5,3,0,0.0
13258,35,276,11,670.3,19.2,27,5.68,3,0,0.0
14803,44,370,162,845.6,19.2,35,3.0,3,0,0.0
17703,55,590,35,798.7,14.5,47,1.91,3,0,0.0
16495,88,328,3,648.3,7.4,78,3.13,3,0,0.0
17864,89,705,12,552.8,6.2,69,2.98,3,0,0.0
18096,195,784,11,847.4,4.3,156,0.26,3,0,0.0
15133,29,680,127,982.4,33.9,27,6.18,3,0,0.0
13000,31,379,106,534.9,17.3,30,8.57,3,0,0.0
18170,38,409,33,980.3,25.8,29,4.95,3,0,0.0
18259,42,714,24,2338.6,55.7,27,8.32,3,0,0.0
12642,44,546,25,905.3,20.6,38,1.91,3,0,0.0
14775,60,1174,58,1011.9,16.9,57,5.31,3,0,0.0
16807,66,777,142,1106.6,16.8,56,1.97,3,0,0.0
16431,76,442,213,623.3,8.2,51,1.12,3,0,0.0
16010,79,202,245,392.4,5.0,62,1.47,3,0,0.0
16851,20,271,4,342.5,17.1,17,2.47,3,0,0.0
13427,29,545,19,582.6,20.1,25,6.96,3,0,0.0
12422,38,367,95,683.6,18.0,38,6.16,3,0,0.0
14450,40,241,180,483.3,12.1,32,3.56,3,0,0.0
13140,45,185,108,422.5,9.4,40,5.84,3,0,0.0
13389,49,416,11,777.9,15.9,48,4.58,3,0,0.0
15306,58,810,64,1174.3,20.2,57,1.46,3,0,0.0
15933,74,885,21,1107.5,15.0,63,0.88,3,0,0.0
17886,102,469,31,869.3,8.5,93,2.14,3,0,0.0
13058,8,52,24,271.4,33.9,5,18.0,3,0,0.0
13946,11,443,79,561.6,51.1,11,18.8,3,0,0.0
17615,14,140,130,329.6,23.5,13,7.0,3,0,0.0
13038,28,360,80,908.5,32.4,24,7.74,3,0,0.0
17557,34,306,14,541.5,15.9,27,2.0,3,0,0.0
16357,34,246,33,658.9,19.4,31,5.42,3,0,0.0
16734,52,345,52,646.8,12.4,44,1.2,3,0,0.0
16385,57,258,60,554.9,9.7,52,5.45,3,0,0.0
13486,69,669,78,1122.4,16.3,69,1.12,3,0,0.0
12759,92,894,52,1411.4,15.3,80,2.45,3,0,0.0
15759,7,60,218,253.0,36.1,5,23.17,3,0,0.0
17025,9,235,60,357.8,39.8,8,39.0,3,0,0.0
16136,37,440,59,709.4,19.2,35,6.03,3,0,0.0
16762,63,480,19,1207.2,19.2,51,2.0,3,0,0.0
16023,101,358,46,719.8,7.1,90,2.2,3,0,0.0
14463,5,178,98,514.6,102.9,5,26.5,3,0,0.0
17830,23,92,1,398.7,17.3,18,13.05,3,0,0.0
15865,40,368,40,895.1,22.4,37,4.41,3,0,0.0
13516,43,984,21,1374.4,32.0,42,5.17,3,0,0.0
17083,52,772,109,1405.8,27.0,24,3.8,3,0,0.0
17158,67,778,32,1267.0,18.9,53,4.95,3,0,0.0
14828,17,2172,196,2139.8,125.9,17,8.69,3,0,0.0
12498,21,156,21,349.7,16.7,20,1.8,3,0,0.0
16378,23,267,247,363.0,15.8,22,2.82,3,0,0.0
17420,30,265,50,598.8,20.0,28,11.1,3,0,0.0
15192,51,918,119,1044.3,20.5,36,4.9,3,0,0.0
17835,59,344,2,342.2,5.8,45,0.34,3,0,0.0
14856,63,687,36,1260.5,20.0,63,0.32,3,0,0.0
17045,22,106,113,339.4,15.4,20,6.38,3,0,0.0
13414,24,1574,133,1390.5,57.9,23,7.04,3,0,0.0
12640,49,289,23,989.5,20.2,45,1.19,3,0,0.0
16324,111,270,128,408.6,3.7,100,0.44,3,0,0.0
15111,84,710,29,1567.5,18.7,70,4.12,3,0,0.0
17371,86,151,17,418.4,4.9,83,4.04,3,0,0.0
16940,305,2169,52,3049.9,10.0,226,0.78,3,0,0.0
16872,7,600,77,680.0,97.1,5,17.83,3,0,0.0
16012,94,799,35,1415.3,15.1,87,1.28,3,0,0.0
15506,161,842,22,972.1,6.0,121,0.72,3,0,0.0
17777,190,501,24,647.6,3.4,141,0.39,3,0,0.0
15436,291,574,12,1067.8,3.7,243,0.76,3,0,0.0
18062,27,396,173,720.5,26.7,23,6.27,3,0,0.0
13546,96,355,12,616.9,6.4,71,1.97,3,0,0.0
15901,108,351,16,340.9,3.2,100,1.29,3,0,0.0
17015,214,1978,28,1838.6,8.6,182,0.73,3,0,0.0
13003,6,103,105,149.1,24.8,4,21.6,3,0,0.0
18081,17,195,36,343.5,20.2,14,6.06,3,0,0.0
16079,21,864,16,1352.0,64.4,18,1.15,3,0,0.0
14973,32,369,107,1314.5,41.1,29,3.77,3,0,0.0
15582,44,453,24,682.9,15.5,39,4.53,3,0,0.0
14818,46,316,73,649.4,14.1,39,3.98,3,0,0.0
17765,56,143,158,367.6,6.6,51,1.78,3,0,0.0
15026,60,225,80,464.2,7.7,56,3.32,3,0,0.0
18202,68,581,199,1397.0,20.5,55,1.66,3,0,0.0
18036,93,229,32,398.2,4.3,76,2.32,3,0,0.0
14759,102,569,4,1626.0,15.9,92,2.25,3,0,0.0
17024,3,69,45,95.8,31.9,2,55.5,3,0,0.0
15799,98,955,75,884.1,9.0,94,2.66,3,0,0.0
14250,111,1200,7,1904.0,17.2,94,0.75,3,0,0.0
13643,28,273,31,519.4,18.6,24,5.67,3,0,0.0
13617,44,300,40,544.2,12.4,31,3.26,3,0,0.0
17580,44,87,252,212.8,4.8,42,2.42,3,0,0.0
14540,71,411,9,952.7,13.4,64,4.26,3,0,0.0
13425,76,1116,108,1596.6,21.0,64,2.48,3,0,0.0
13124,222,2119,89,3756.3,16.9,185,1.21,3,0,0.0
14798,12,150,52,173.7,14.5,11,23.27,3,0,0.0
16478,16,212,25,320.8,20.1,14,2.6,3,0,0.0
17282,89,1866,130,1685.5,18.9,79,1.91,3,0,0.0
17917,92,184,45,335.0,3.6,77,3.47,3,0,0.0
16511,158,401,21,916.3,5.8,134,1.55,3,0,0.0
14125,165,1616,10,2715.6,16.5,158,0.41,3,0,0.0
12798,8,5256,10,6977.0,872.1,6,22.86,3,0,0.0
16882,39,424,66,705.1,18.1,39,6.55,3,0,0.0
15568,53,461,2,758.3,14.3,27,1.33,3,0,0.0
15920,58,94,154,163.5,2.8,52,0.0,3,0,0.0
15067,82,954,78,1744.8,21.3,82,2.52,3,0,0.0
16418,95,280,44,631.1,6.6,76,1.93,3,0,0.0
17198,96,357,23,692.2,7.2,89,3.64,3,0,0.0
15462,11,172,94,234.6,21.3,9,9.2,3,0,0.0
16034,22,242,196,437.7,19.9,18,6.48,3,0,0.0
17033,28,750,86,1030.1,36.8,24,10.07,3,0,0.0
13487,34,265,57,575.4,16.9,26,8.94,3,0,0.0
17146,35,212,105,749.8,21.4,33,7.41,3,0,0.0
18150,37,332,32,566.6,15.3,29,4.69,3,0,0.0
13951,38,447,176,669.4,17.6,37,3.16,3,0,0.0
15053,69,984,4,693.9,10.1,49,4.06,3,0,0.0
18235,104,1578,71,1796.5,17.3,100,1.41,3,0,0.0
16948,19,1614,138,435.0,22.9,15,10.33,3,0,0.0
17990,28,390,236,620.8,22.2,26,4.59,3,0,0.0
13591,58,485,64,1117.1,19.3,56,3.53,3,0,0.0
16369,114,1025,18,1541.2,13.5,89,1.58,3,0,0.0
14385,14,159,9,202.1,14.4,13,1.08,3,0,0.0
12527,17,233,81,330.7,19.5,17,15.19,3,0,0.0
12593,20,204,108,382.1,19.1,13,5.79,3,0,0.0
13249,23,546,92,711.4,30.9,21,7.64,3,0,0.0
15768,25,220,115,591.8,23.7,21,4.58,3,0,0.0
15651,32,479,36,646.3,20.2,27,7.19,3,0,0.0
14779,41,84,280,386.1,9.4,40,1.07,3,0,0.0
15440,60,193,54,379.5,6.3,48,2.59,3,0,0.0
17295,68,293,28,547.0,8.0,53,0.52,3,0,0.0
12526,68,624,0,1172.7,17.2,63,1.39,3,0,0.0
13851,80,1693,95,2641.3,33.0,76,2.42,3,0,0.0
17932,90,789,29,1331.6,14.8,84,2.03,3,0,0.0
14465,123,398,246,1038.4,8.4,107,0.46,3,0,0.0
14499,190,496,26,808.4,4.3,146,1.33,3,0,0.0
14383,59,817,38,1247.7,21.1,49,2.16,3,0,0.0
15334,97,272,156,347.9,3.6,66,0.17,3,0,0.0
13344,115,944,67,2494.9,21.7,114,1.83,3,0,0.0
17550,42,86,197,267.2,6.4,42,1.1,3,0,0.0
16110,340,717,45,1314.7,3.9,282,0.78,3,0,0.0
17500,5,17,17,1138.0,227.6,3,3.0,3,0,0.0
16298,27,198,22,598.2,22.2,22,6.27,3,0,0.0
12412,58,824,74,1142.9,19.7,42,1.63,3,0,0.0
13867,60,501,31,1005.1,16.8,51,3.15,3,0,0.0
13959,90,355,79,594.0,6.6,79,3.17,3,0,0.0
14592,158,407,35,557.9,3.5,132,0.18,3,0,0.0
12891,3,950,185,331.0,110.3,2,53.5,3,0,0.0
13502,18,264,16,292.0,16.2,17,18.0,3,0,0.0
16174,23,651,126,1009.6,43.9,19,1.09,3,0,0.0
13211,55,834,10,1095.4,19.9,45,6.48,3,0,0.0
15747,90,466,12,946.6,10.5,52,1.79,3,0,0.0
12620,91,1179,14,1303.4,14.3,88,2.1,3,0,0.0
17768,98,1122,8,2081.9,21.2,77,1.62,3,0,0.0
15907,225,477,3,881.9,3.9,174,0.92,3,0,0.0
15427,290,963,33,1425.5,4.9,231,0.04,3,0,0.0
13705,28,363,7,711.9,25.4,25,13.52,3,0,0.0
15245,89,1784,134,2515.8,28.3,55,1.43,3,0,0.0
15036,119,316,72,429.6,3.6,107,0.91,3,0,0.0
14930,127,1160,108,2363.0,18.6,116,1.31,3,0,0.0
13521,416,711,1,1068.9,2.6,311,0.02,3,0,0.0
12787,17,258,9,418.7,24.6,16,11.37,3,0,0.0
16589,33,368,71,459.2,13.9,31,2.78,3,0,0.0
13330,53,751,92,1140.9,21.5,37,4.29,3,0,0.0
12488,54,526,9,1244.7,23.1,45,1.23,3,0,0.0
15680,78,952,9,1333.7,17.1,61,4.61,3,0,0.0
15485,85,1281,30,2564.5,30.2,59,4.07,3,0,0.0
14418,124,1711,3,1937.3,15.6,114,0.84,3,0,0.0
14669,166,770,241,1259.2,7.6,158,0.55,3,0,0.0
13666,12,41,60,84.7,7.1,12,20.64,3,0,0.0
15980,43,1560,88,2398.9,55.8,40,3.93,3,0,0.0
17320,73,634,100,1200.6,16.4,57,3.69,3,0,0.0
17974,162,495,24,700.2,4.3,141,1.2,3,0,0.0
13318,20,304,1,640.8,32.0,14,1.84,3,0,0.0
16551,32,970,95,922.1,28.8,26,7.74,3,0,0.0
14720,37,219,5,663.8,17.9,34,3.33,3,0,0.0
12754,63,6481,235,3010.7,47.8,49,1.16,3,0,0.0
17545,141,337,43,642.3,4.6,122,0.0,3,0,0.0
16446,4,2,0,2.9,0.7,3,68.0,3,1,0.33
15497,16,622,17,1259.7,78.7,13,20.13,3,1,0.33
14620,30,188,204,393.3,13.1,26,2.72,3,1,0.33
15877,127,242,1,437.4,3.4,121,0.13,3,1,0.33
12755,5,867,249,2220.7,444.1,4,28.75,3,1,0.33
14501,12,119,64,190.3,15.9,9,23.18,3,1,0.33
16642,35,478,4,679.8,19.4,32,5.94,3,1,0.33
14934,88,1041,72,1888.8,21.5,68,2.39,3,1,0.33
17157,15,169,7,306.6,20.4,11,11.93,3,1,0.33
16484,25,193,173,364.4,14.6,24,0.67,3,1,0.33
12878,49,536,18,841.6,17.2,38,5.15,3,1,0.33
16653,76,723,16,1166.9,15.4,67,0.72,3,1,0.33
12493,21,203,165,362.8,17.3,18,1.5,3,1,0.33
14284,34,157,30,578.4,17.0,24,1.64,3,1,0.33
14009,43,355,198,673.3,15.7,41,0.14,3,1,0.33
16714,85,581,317,859.5,10.1,74,0.0,3,1,0.33
13224,108,1509,60,2147.8,19.9,100,0.85,3,1,0.33
14108,35,380,30,594.2,17.0,33,2.06,3,1,0.33
13365,131,1232,8,2178.6,16.6,121,1.6,3,1,0.33
15101,9,239,8,310.0,34.4,8,43.75,3,1,0.33
17462,28,224,51,662.9,23.7,25,8.56,3,1,0.33
13919,31,435,53,314.2,10.1,23,2.27,3,1,0.33
12572,60,444,8,896.7,14.9,52,0.71,3,1,0.33
13032,75,367,38,996.5,13.3,55,0.64,3,1,0.33
14205,38,100,16,228.5,6.0,34,9.41,3,1,0.33
12886,85,755,67,1338.5,15.7,74,1.8,3,1,0.33
12829,12,375,322,253.1,21.1,9,3.36,3,1,0.33
15224,16,150,358,310.5,19.4,13,0.27,3,1,0.33
13479,16,133,198,291.0,18.2,14,2.33,3,1,0.33
15223,32,98,225,454.9,14.2,14,0.74,3,1,0.33
13066,49,320,24,430.9,8.8,48,0.15,3,1,0.33
17080,9,164,22,285.5,31.7,8,30.75,3,1,0.33
13929,10,139,169,802.9,80.3,8,17.33,3,1,0.33
12410,27,205,301,521.1,19.3,25,0.27,3,1,0.33
15433,53,399,79,417.9,7.9,40,3.6,3,1,0.33
16048,9,143,85,243.7,27.1,9,35.88,3,1,0.33
18270,12,98,38,244.9,20.4,11,20.64,3,1,0.33
18228,32,236,50,769.2,24.0,23,0.9,3,1,0.33
17119,37,326,3,578.6,15.6,34,1.56,3,1,0.33
13952,134,1364,211,3158.3,23.6,116,0.2,3,1,0.33
14629,151,374,4,935.5,6.2,133,0.28,3,1,0.33
15213,25,270,318,325.1,13.0,22,0.46,3,1,0.33
15840,28,394,58,345.7,12.3,26,4.15,3,1,0.33
13421,102,1102,40,1821.1,17.9,88,2.47,3,1,0.33
12559,21,279,310,500.2,23.8,20,0.4,3,1,0.33
17540,26,193,8,570.4,21.9,20,12.24,3,1,0.33
13954,30,141,1,378.6,12.6,24,2.34,3,1,0.33
15791,75,718,43,1599.4,21.3,65,2.15,3,1,0.33
14306,35,1073,51,2083.4,59.5,33,1.0,3,1,0.33
12465,49,471,7,673.9,13.8,45,3.35,3,1,0.33
12560,109,1066,5,1885.4,17.3,91,1.27,3,1,0.33
14768,6,34,17,139.5,23.3,4,21.8,3,1,0.33
14915,13,105,85,258.8,19.9,12,15.92,3,1,0.33
12375,16,175,2,375.4,23.5,13,6.33,3,1,0.33
16134,38,357,21,603.7,15.9,34,9.11,3,1,0.33
16518,42,325,61,480.9,11.4,36,5.41,3,1,0.33
14690,52,160,44,342.0,6.6,42,2.1,3,1,0.33
15088,60,457,21,1140.3,19.0,53,0.76,3,1,0.33
13085,29,108,157,272.4,9.4,17,4.89,3,1,0.33
14643,34,755,170,668.6,19.7,30,5.67,3,1,0.33
15951,43,306,1,669.6,15.6,36,6.74,3,1,0.33
16212,43,241,19,681.2,15.8,40,6.26,3,1,0.33
15315,38,838,64,551.5,14.5,35,1.35,3,1,0.33
16376,125,686,8,965.5,7.7,104,0.06,3,1,0.33
16080,11,104,81,176.6,16.1,10,19.2,3,1,0.33
15724,12,72,201,212.3,17.7,11,7.55,3,1,0.33
13255,14,174,3,390.7,27.9,13,28.38,3,1,0.33
13506,29,321,312,452.8,15.6,26,2.04,3,1,0.33
13814,58,862,56,1562.1,26.9,37,1.4,3,1,0.33
14147,6,96,49,468.4,78.1,4,47.0,3,1,0.33
15384,43,593,169,635.8,14.8,35,4.79,3,1,0.33
12865,96,877,26,1548.1,16.1,87,3.49,3,1,0.33
17334,12,314,301,306.6,25.6,11,0.64,3,1,0.33
16140,36,728,52,708.2,19.7,32,9.06,3,1,0.33
14857,61,455,59,1165.6,19.1,58,1.47,3,1,0.33
15630,61,799,45,1180.4,19.4,57,2.63,3,1,0.33
14869,71,548,3,717.7,10.1,66,1.4,3,1,0.33
15700,89,328,172,664.0,7.5,85,0.01,3,1,0.33
18024,22,148,152,236.8,10.8,21,0.0,3,1,0.33
13005,29,167,173,469.0,16.2,21,2.54,3,1,0.33
12406,107,1797,22,3255.6,30.4,91,1.51,3,1,0.33
14195,8,702,201,962.7,120.3,7,7.0,3,1,0.33
15287,21,432,22,485.2,23.1,17,2.35,3,1,0.33
15763,63,268,31,1048.7,16.6,58,0.71,3,1,0.33
15104,69,633,166,968.6,14.0,66,1.68,3,1,0.33
13497,20,159,282,321.0,16.1,19,4.47,3,1,0.33
14412,45,784,35,761.3,16.9,43,0.84,3,1,0.33
13028,47,796,22,659.7,14.0,40,0.48,3,1,0.33
16560,57,494,21,816.5,14.3,52,6.0,3,1,0.33
16716,3,44,266,319.8,106.6,1,22.0,3,1,0.33
16861,7,134,59,156.1,22.3,7,51.33,3,1,0.33
16498,16,42,161,86.1,5.4,15,0.0,3,1,0.33
12822,47,548,70,919.0,19.6,41,0.35,3,1,0.33
15146,95,1459,164,1313.7,13.8,90,1.34,3,1,0.33
14853,10,81,8,463.1,46.3,8,22.44,3,1,0.33
16838,26,184,197,582.9,22.4,24,3.56,3,1,0.33
13496,36,329,10,617.9,17.2,28,9.94,3,1,0.33
16449,43,359,190,674.7,15.7,40,2.12,3,1,0.33
18282,13,98,7,176.6,13.6,12,9.83,3,1,0.33
12987,30,217,73,545.0,18.2,27,4.24,3,1,0.33
17166,14,75,38,189.5,13.5,11,12.62,3,1,0.33
18189,68,552,77,1066.9,15.7,64,2.82,3,1,0.33
12985,78,1413,0,1215.6,15.6,73,0.35,3,1,0.33
14152,49,675,75,606.8,12.4,46,3.29,3,1,0.33
13931,59,721,85,1230.9,20.9,56,3.34,3,1,0.33
16163,7,92,225,441.6,63.1,5,23.17,3,1,0.33
16690,13,137,43,208.6,16.0,10,13.08,3,1,0.33
14905,18,274,154,599.9,33.3,14,4.65,3,1,0.33
13914,34,379,3,614.0,18.1,28,0.97,3,1,0.33
17584,35,422,7,1197.3,34.2,29,3.5,3,1,0.33
13659,107,867,197,1540.7,14.4,93,1.16,3,1,0.33
17035,32,201,245,388.3,12.1,27,2.1,3,1,0.33
14567,34,410,35,1524.5,44.8,33,2.85,3,1,0.33
14320,40,221,206,325.5,8.1,27,3.21,3,1,0.33
16309,44,465,91,686.7,15.6,39,3.44,3,1,0.33
14140,66,797,3,915.0,13.9,59,0.42,3,1,0.33
18030,10,66,4,220.7,22.1,8,4.22,3,1,0.33
16217,18,77,235,266.5,14.8,13,2.71,3,1,0.33
15985,38,836,123,1037.4,27.3,29,3.05,3,1,0.33
16689,15,312,75,355.1,23.7,12,0.43,3,1,0.33
16546,31,-303,290,-95.9,-3.1,31,2.7,3,1,0.33
15713,20,149,143,346.8,17.3,18,11.68,3,1,0.33
13473,22,260,60,417.5,19.0,21,12.9,3,1,0.33
13035,30,627,57,886.6,29.6,23,6.97,3,1,0.33
12468,38,360,143,652.0,17.2,35,4.65,3,1,0.33
12908,3,600,176,360.0,120.0,1,68.0,3,1,0.33
13388,36,281,121,627.1,17.4,35,0.29,3,1,0.33
12546,68,612,46,1001.5,14.7,58,0.46,3,1,0.33
13350,40,278,16,804.9,20.1,34,1.59,3,1,0.33
15239,51,579,10,759.3,14.9,47,1.36,3,1,0.33
15045,13,106,151,633.7,48.7,11,8.75,3,1,0.33
16584,31,635,80,908.0,29.3,25,5.77,3,1,0.33
12625,88,1563,211,2362.3,26.8,73,1.22,3,1,0.33
17658,23,522,10,485.9,21.1,17,9.05,3,1,0.33
12379,39,401,81,775.3,19.9,38,2.29,3,1,0.33
16239,21,218,56,372.9,17.8,18,6.6,3,1,0.33
12719,40,357,5,536.1,13.4,33,1.51,3,1,0.33
13736,193,492,5,721.9,3.7,167,1.33,3,1,0.33
18190,16,139,192,274.5,17.2,14,9.13,3,1,0.33
14264,19,66,154,319.5,16.8,17,12.0,3,1,0.33
17190,20,160,58,249.7,12.5,19,7.79,3,1,0.33
14256,53,404,254,922.5,17.4,50,2.12,3,1,0.33
18158,35,353,9,451.8,12.9,24,2.32,3,1,0.33
16897,44,58,299,213.0,4.8,37,0.33,3,1,0.33
15339,86,409,66,550.9,6.4,77,2.95,3,1,0.33
12895,24,204,42,347.3,14.5,22,1.91,3,1,0.33
12384,28,117,28,406.2,14.5,25,3.37,3,1,0.33
13236,39,411,24,727.3,18.6,34,2.13,3,1,0.33
15398,74,767,16,1339.6,18.1,60,0.84,3,1,0.33
13791,17,828,43,1047.7,61.6,7,7.75,3,1,0.33
15429,82,366,26,363.6,4.4,76,0.59,3,1,0.33
18193,18,120,150,213.0,11.8,17,12.59,3,2,0.67
16297,22,181,249,278.6,12.7,20,0.86,3,2,0.67
14149,40,129,212,259.4,6.5,28,0.21,3,2,0.67
12479,34,348,3,423.3,12.5,30,0.21,3,2,0.67
15973,6,87,235,99.8,16.6,4,26.0,3,2,0.67
17693,18,229,136,187.0,10.4,16,0.06,3,2,0.67
18276,16,184,21,323.4,20.2,14,1.47,3,2,0.67
17548,17,-132,217,-141.5,-8.3,12,9.69,3,2,0.67
16278,25,109,23,537.8,21.5,23,3.17,3,2,0.67
13763,17,725,63,1689.5,99.4,17,6.69,3,2,0.67
16101,83,738,9,1246.0,15.0,76,0.74,3,2,0.67
14586,27,236,227,134.2,5.0,19,1.88,3,2,0.67
12797,16,78,360,166.2,10.4,12,0.33,3,2,0.67
13587,11,160,31,347.0,31.5,8,3.1,3,2,0.67
17044,10,487,8,897.4,89.7,8,38.78,3,2,0.67
15598,16,156,35,235.7,14.7,14,1.13,3,2,0.67
18087,6,3570,144,2917.3,486.2,6,31.2,3,2,0.67
12615,100,1353,2,2088.2,20.9,80,1.67,4,0,0.0
14577,123,353,12,859.7,7.0,86,2.87,4,0,0.0
17560,26,635,94,855.0,32.9,22,8.56,4,0,0.0
14173,29,150,10,450.8,15.5,28,7.39,4,0,0.0
16175,58,533,94,1037.6,17.9,45,2.53,4,0,0.0
17388,15,1068,77,1259.6,84.0,13,14.86,4,0,0.0
12993,27,240,23,414.8,15.4,26,10.54,4,0,0.0
18242,78,1017,72,2232.5,28.6,72,1.82,4,0,0.0
12429,94,1538,9,3388.4,36.0,81,3.82,4,0,0.0
12970,129,268,7,405.5,3.1,116,2.46,4,0,0.0
14710,136,375,14,599.5,4.4,124,0.32,4,0,0.0
13277,8,176,15,258.4,32.3,5,16.57,4,0,0.0
13203,57,800,9,869.5,15.3,56,4.13,4,0,0.0
16261,119,301,17,728.5,6.1,98,1.92,4,0,0.0
14608,20,437,4,1785.1,89.3,8,18.74,4,0,0.0
16539,45,477,2,1388.8,30.9,36,8.39,4,0,0.0
14805,46,114,15,546.4,11.9,30,6.6,4,0,0.0
17787,128,896,152,1817.5,14.2,94,1.7,4,0,0.0
14285,27,541,21,1910.0,70.7,18,5.92,4,0,0.0
12680,49,439,0,790.8,16.1,32,2.31,4,0,0.0
15022,120,521,11,849.9,7.1,95,0.29,4,0,0.0
13507,162,1597,3,2479.2,15.3,146,0.88,4,0,0.0
17571,270,875,50,1424.4,5.3,246,0.92,4,0,0.0
12364,81,1499,7,1208.1,14.9,69,1.29,4,0,0.0
17073,172,757,17,1443.2,8.4,140,0.53,4,0,0.0
13592,16,84,35,248.0,15.5,15,15.2,4,0,0.0
13200,46,516,19,870.1,18.9,42,2.33,4,0,0.0
16005,200,279,12,577.9,2.9,172,1.3,4,0,0.0
17585,208,1650,109,1116.7,5.4,176,1.1,4,0,0.0
14715,70,515,24,857.5,12.3,59,4.42,4,0,0.0
14504,107,308,47,673.3,6.3,85,2.16,4,0,0.0
14649,186,1004,4,1402.6,7.5,148,1.12,4,0,0.0
12695,27,220,7,582.1,21.6,23,7.73,4,0,0.0
14824,29,525,10,1127.7,38.9,19,2.82,4,0,0.0
17299,55,668,11,656.6,11.9,50,2.94,4,0,0.0
15574,152,332,177,675.6,4.4,131,1.28,4,0,0.0
14554,203,1443,10,2279.5,11.2,147,0.2,4,0,0.0
13928,27,129,10,464.6,17.2,23,4.65,4,0,0.0
15237,99,1071,1,1412.3,14.3,94,2.29,4,0,0.0
15002,114,856,115,1629.2,14.3,92,2.21,4,0,0.0
18079,123,7347,45,3613.1,29.4,99,1.57,4,0,0.0
15550,61,295,4,575.6,9.4,43,4.93,4,0,0.0
16295,79,841,9,1328.6,16.8,70,0.69,4,0,0.0
15060,114,256,8,293.0,2.6,80,0.0,4,0,0.0
13147,4,144,10,712.8,178.2,1,29.33,4,0,0.0
14045,6,535,109,1659.8,276.6,4,52.6,4,0,0.0
16169,85,1325,8,1823.0,21.4,71,0.8,4,0,0.0
12370,165,2349,51,3421.9,20.7,142,1.88,4,0,0.0
13838,165,254,5,674.8,4.1,144,2.22,4,0,0.0
16657,192,1130,9,874.4,4.6,158,1.27,4,0,0.0
13301,80,343,103,600.2,7.5,74,2.37,4,0,0.0
16182,28,3791,72,6617.7,236.3,17,8.19,4,0,0.0
15862,146,583,8,832.0,5.7,141,2.51,4,0,0.0
12480,149,1673,28,2880.6,19.3,127,2.07,4,0,0.0
13869,302,1702,123,3069.0,10.2,233,0.77,4,0,0.0
17884,113,817,3,695.1,6.2,107,3.28,4,0,0.0
15673,138,1451,88,2726.2,19.8,107,1.73,4,0,0.0
17816,17,30,36,36.6,2.2,16,20.44,4,0,0.0
14273,29,264,51,560.0,19.3,22,6.75,4,0,0.0
15407,147,540,33,1031.7,7.0,141,1.86,4,0,0.0
15707,203,590,35,914.1,4.5,124,0.24,4,0,0.0
13489,14,560,105,449.5,32.1,11,14.46,4,0,0.0
13515,59,681,72,891.1,15.1,50,2.98,4,0,0.0
12820,59,722,3,942.3,16.0,55,5.55,4,0,0.0
16513,35,407,4,874.6,25.0,33,1.06,4,0,0.0
13835,54,438,25,828.8,15.3,47,3.55,4,0,0.0
14216,58,593,3,1824.3,31.5,46,0.58,4,0,0.0
15679,110,1170,24,781.3,7.1,98,1.44,4,0,0.0
12836,174,1062,59,2610.4,15.0,148,1.45,4,0,0.0
15199,13,396,59,1268.7,97.6,5,20.58,4,0,0.0
13240,66,297,96,648.7,9.8,58,4.12,4,0,0.0
13158,77,760,94,1191.0,15.5,58,2.93,4,0,0.0
13155,84,489,33,960.2,11.4,66,4.01,4,0,0.0
17088,115,868,28,1991.0,17.3,96,1.96,4,0,0.0
12937,120,1007,15,1504.3,12.5,81,2.11,4,0,0.0
15656,47,343,45,748.5,15.9,46,5.17,4,0,0.0
17720,50,576,26,1195.9,23.9,39,6.94,4,0,0.0
16045,83,897,119,1340.7,16.2,71,2.06,4,0,0.0
16224,95,1104,57,1290.3,13.6,89,2.03,4,0,0.0
15031,110,400,4,653.2,5.9,74,2.54,4,0,0.0
14662,157,578,28,741.4,4.7,143,1.83,4,0,0.0
16469,171,260,23,625.4,3.7,148,1.31,4,0,0.0
13471,254,1583,1,2501.8,9.8,214,0.18,4,0,0.0
16188,66,770,44,971.7,14.7,64,3.03,4,0,0.0
13077,110,859,1,726.8,6.6,98,3.35,4,0,0.0
16112,16,574,143,195.7,12.2,15,12.87,4,0,0.0
16475,28,319,88,544.3,19.4,23,6.81,4,0,0.0
13681,57,360,17,827.8,14.5,37,2.43,4,0,0.0
17373,57,408,40,646.9,11.3,47,4.84,4,0,0.0
14293,60,685,3,1042.2,17.4,50,6.15,4,0,0.0
16308,4,8000,37,2560.0,640.0,1,74.0,4,0,0.0
12845,27,204,267,354.1,13.1,26,0.85,4,0,0.0
14352,47,538,157,1079.0,23.0,44,2.5,4,0,0.0
12783,78,611,2,1295.9,16.6,74,0.94,4,0,0.0
14913,85,1719,35,1207.0,14.2,75,3.83,4,0,0.0
13475,86,1012,191,1431.8,16.6,64,1.25,4,0,0.0
14871,93,179,3,501.3,5.4,68,3.87,4,0,0.0
17043,102,998,32,1735.2,17.0,100,2.3,4,0,0.0
